time,rx_packets,rx_bytes,tx_packets,tx_bytes,bytes,packets,drops,overlimits,BACKLOG
19.60253882408142,70,4980,115,172662,4236118218,61552956,40940,0,93205
19.65473985671997,87,6246,129,195306,4235933626,61746748,41068,0,93494
19.706997871398926,72,5380,112,169568,4235771698,61916316,41180,0,93745
19.75988793373108,92,6949,119,177254,4235602147,62093570,41299,0,94017
19.81233787536621,77,5630,110,166540,4235438635,62261624,41410,0,94271
19.86579990386963,76,5594,123,181883,4235259913,62446535,41535,0,94551
19.91816282272339,79,5754,112,169568,4235094887,62614589,41646,0,94802
19.971839904785156,75,5386,112,169568,4234929927,62782643,41757,0,95058
20.024171829223633,102,6860,180,269625,4234977876,63050754,41936,0,95652
20.076093912124634,81,5598,133,199914,4234964260,63249154,42068,0,96326
20.128053903579712,60,4292,146,215410,4234948582,63466006,42215,0,97012
20.180577993392944,18,1260,124,185312,4234947958,63651390,42339,0,97657
20.233455896377563,19,1370,126,188340,4234947454,63842638,42467,0,98313
20.285629987716675,12,1112,121,180554,4234945700,64017232,42584,0,98948
20.337663888931274,8,752,116,173056,4234942624,64193268,42702,0,99593
20.389490842819214,1,94,129,192234,4234944090,64385526,42831,0,100235
20.44137978553772,2,188,140,208648,4234942600,64594150,42971,0,100881
20.493234872817993,1,94,106,157964,4234942600,64750624,43076,0,101494
20.545073986053467,5,470,109,162554,4234942552,64914668,43186,0,102127
20.598086833953857,2,188,107,159454,4234941062,65075612,43294,0,102765
20.64988899230957,2,188,108,160968,4234941014,65233600,43400,0,103381
20.70134687423706,1,94,104,154984,4234941014,65388584,43504,0,103991
20.753678798675537,0,0,104,154984,4234940990,65548038,43611,0,104607
