time,rx_packets,rx_bytes,tx_packets,tx_bytes,bytes,packets,drops,overlimits,BACKLOG
12.419663906097412,33,171594,0,0,0,18578,241,0,0
12.472131967544556,32,172976,0,0,0,18578,241,0,0
12.5243239402771,29,161194,0,0,0,18578,241,0,0
12.5762779712677,32,171528,0,0,0,18578,241,0,0
12.62992787361145,29,161194,0,0,0,18578,241,0,0
12.68307089805603,28,168368,0,0,0,18578,241,0,0
12.736180782318115,29,165538,0,0,0,18578,241,0,0
12.788617849349976,34,168764,0,0,0,18578,241,0,0
12.841113805770874,27,162510,0,0,0,18578,241,0,0
12.89351487159729,34,158628,0,0,0,18578,241,0,0
12.945658922195435,29,159746,0,0,0,18578,241,0,0
12.998450994491577,30,161260,0,0,0,18578,241,0,0
13.050848960876465,35,174622,0,0,0,18578,241,0,0
13.103185892105103,32,175872,0,0,0,18578,241,0,0
13.155669927597046,29,149610,0,0,0,18578,241,0,0
13.208546876907349,30,180084,0,0,0,18578,241,0,0
13.261169910430908,29,164090,0,0,0,18578,241,0,0
13.313485860824585,31,165670,0,0,0,18578,241,0,0
13.366318941116333,28,153888,0,0,0,18578,241,0,0
13.420542001724243,34,178900,0,0,0,18578,241,0,0
13.472980976104736,32,165736,0,0,0,18578,241,0,0
13.525269985198975,32,148360,0,0,0,18578,241,0,0
13.577723979949951,30,169948,1,70,0,18648,242,0,0
13.630422830581665,33,152770,0,0,0,18648,242,0,0
13.683188915252686,32,165736,0,0,0,18648,242,0,0
13.736302852630615,30,162708,0,0,0,18648,242,0,0
13.790165901184082,32,180216,0,0,0,18648,242,0,0
13.842399835586548,31,164222,0,0,0,18648,242,0,0
13.896329879760742,32,161392,0,0,0,18648,242,0,0
13.950012922286987,33,187522,0,0,0,18648,242,0,0
14.002951860427856,35,180414,0,0,0,18648,242,0,0
14.055707931518555,31,159878,0,0,0,18648,242,0,0
14.108099937438965,31,164222,0,0,0,18648,242,0,0
14.162592887878418,31,168566,0,0,0,18648,242,0,0
14.215458869934082,35,174622,0,0,0,18648,242,0,0
14.267865896224976,28,139408,0,0,0,18648,242,0,0
14.320241928100586,30,188772,0,0,0,18648,242,0,0
14.372954845428467,31,164222,0,0,0,18648,242,0,0
14.426097869873047,35,181862,0,0,0,18648,242,0,0
14.478441953659058,30,148228,0,0,0,18648,242,0,0
14.532342910766602,34,168764,0,0,0,18648,242,0,0
14.584744930267334,29,153954,0,0,0,18648,242,0,0
14.637680768966675,35,180414,0,0,0,18648,242,0,0
14.690483808517456,29,172778,0,0,0,18648,242,0,0
14.74356985092163,33,202002,0,0,0,18648,242,0,0
14.796856880187988,32,178768,0,0,0,18648,242,0,0
14.851064920425415,34,173108,0,0,0,18648,242,0,0
14.90537691116333,32,162840,0,0,0,18648,242,0,0
14.958301782608032,34,157180,0,0,0,18648,242,0,0
15.013431787490845,31,162774,0,0,0,18648,242,0,0
15.066194772720337,33,190418,0,0,0,18648,242,0,0
15.118491888046265,33,175938,0,0,0,18648,242,0,0
15.171142816543579,26,147964,0,0,0,18648,242,0,0
15.223713874816895,31,181598,0,0,0,18648,242,0,0
15.275660991668701,30,167052,0,0,0,18648,242,0,0
15.329033851623535,32,159944,0,0,0,18648,242,0,0
15.381351947784424,31,151190,0,0,0,18648,242,0,0
15.433680772781372,33,165802,0,0,0,18648,242,0,0
15.486039876937866,32,148360,0,0,0,18648,242,0,0
15.538617849349976,32,188904,0,0,0,18648,242,0,0
15.590701818466187,30,178636,0,0,0,18648,242,0,0
15.64288878440857,30,167052,0,0,0,18648,242,0,0
15.696146965026855,31,165670,0,0,0,18648,242,0,0
15.748633861541748,30,172844,0,0,0,18648,242,0,0
15.801718950271606,29,156850,0,0,0,18648,242,0,0
15.854925870895386,28,150992,0,0,0,18648,242,0,0
15.907941818237305,34,178900,0,0,0,18648,242,0,0
15.96047592163086,31,159878,0,0,0,18648,242,0,0
16.01312780380249,29,156850,0,0,0,18648,242,0,0
16.067447900772095,34,178900,0,0,0,18648,242,0,0
16.12005376815796,32,180216,0,0,0,18648,242,0,0
16.172510862350464,29,158298,0,0,0,18648,242,0,0
16.224702835083008,36,168896,0,0,0,18648,242,0,0
16.277230978012085,32,161392,0,0,0,18648,242,0,0
16.330068826675415,31,156982,0,0,0,18648,242,0,0
16.382791996002197,33,167250,0,0,0,18648,242,0,0
16.435117959976196,33,165802,0,0,0,18648,242,0,0
16.48937678337097,33,175938,0,0,0,18648,242,0,0
16.541881799697876,31,174358,0,0,0,18648,242,0,0
16.59455680847168,32,167184,0,0,0,18648,242,0,0
16.647594928741455,27,163958,0,0,0,18648,242,0,0
16.700142860412598,30,177188,0,0,0,18648,242,0,0
16.752731800079346,29,149610,0,0,0,18648,242,0,0
16.805656909942627,31,172910,0,0,0,18648,242,0,0
16.85929799079895,32,162840,0,0,0,18648,242,0,0
16.91204595565796,32,168632,0,0,0,18648,242,0,0
16.96458888053894,31,151190,0,0,0,18648,242,0,0
17.0172917842865,31,161326,0,0,0,18648,242,0,0
17.069516897201538,30,168500,0,0,0,18648,242,0,0
17.12183380126953,33,171594,0,0,0,18648,242,0,0
17.174020767211914,34,171660,0,0,0,18648,242,0,0
17.227173805236816,29,159746,0,0,0,18648,242,0,0
17.279876947402954,32,165736,0,0,0,18648,242,0,0
17.33258581161499,33,170146,0,0,0,18648,242,0,0
17.384543895721436,33,161458,0,0,0,18648,242,0,0
17.436956882476807,30,161260,0,0,0,18648,242,0,0
17.490165948867798,34,197724,0,0,0,18648,242,0,0
17.54266381263733,31,172910,0,0,0,18648,242,0,0
17.59556293487549,30,164156,0,0,0,18648,242,0,0
17.65496277809143,33,174490,0,0,0,18718,243,0,0
17.707015991210938,40,196676,1,70,0,18718,243,0,0
17.758789777755737,31,164222,0,0,0,18718,243,0,0
17.810570001602173,33,170146,0,0,0,18718,243,0,0
17.862618923187256,30,152572,0,0,0,18718,243,0,0
17.9148268699646,32,194696,0,0,0,18718,243,0,0
17.96879482269287,36,181928,0,0,0,18718,243,0,0
18.02136492729187,33,161458,0,0,0,18718,243,0,0
18.073932886123657,31,172910,0,0,0,18718,243,0,0
18.12645983695984,33,167250,0,0,0,18718,243,0,0
18.17902398109436,33,162906,0,0,0,18718,243,0,0
18.231228828430176,30,158364,0,0,0,18718,243,0,0
18.28371286392212,29,165538,0,0,0,18718,243,0,0
18.336312770843506,31,145398,0,0,0,18718,243,0,0
